customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn
9143-CANJF,female,0,yes,yes,24,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,electronic check,55.15,1319.85,0
7284-BUYEC,female,0,no,no,5,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),50.95,229.4,0
2041-JIJCI,female,0,no,no,5,yes,yes,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic check,64.0,370.25,0
1086-LXKFY,female,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.1,69.1,1
4900-MSOMT,female,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,no,bank transfer (automatic),80.2,5714.2,0
2229-VWQJH,female,0,no,no,24,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),49.3,1233.25,0
9194-GFVOI,female,0,yes,no,42,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),84.35,3571.6,0
1336-EZFZY,female,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,83.3,0
4282-MSACW,male,0,no,no,68,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),117.2,8035.95,0
1403-LKLIK,female,0,yes,yes,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.1,579.4,0
2636-ALXXZ,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.6,69.6,1
7774-OJSXI,male,0,no,no,31,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,103.45,3066.45,1
7786-WBJYI,female,0,no,no,4,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),77.95,305.55,1
0136-IFMYD,male,1,yes,no,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,109.95,7634.25,0
5144-TVGLP,male,1,no,no,38,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,94.75,3653.0,0
9643-AVVWI,female,0,yes,yes,3,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,electronic check,80.0,241.3,0
0253-ZTEOB,female,0,yes,yes,48,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,no,electronic check,79.65,3870.3,0
2706-QZIHY,female,0,yes,no,15,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.2,387.9,0
6061-PQHMK,female,0,no,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.9,527.5,0
9885-CSMWE,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,no,electronic check,78.45,78.45,1
6137-MFAJN,female,0,no,no,48,no,no phone service,dsl,yes,yes,no,no,yes,no,month-to-month,yes,electronic check,44.8,2104.55,0
9122-UMROB,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.3,20.3,0
4232-JGKIY,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.2,19.2,0
2402-TAIRZ,female,0,no,no,37,yes,no,fiber optic,no,yes,yes,no,no,no,one year,no,electronic check,80.05,3019.1,0
9659-ZTWSM,male,1,yes,no,66,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),107.35,7051.95,0
9139-TWBAS,female,0,yes,no,26,no,no phone service,dsl,yes,yes,yes,no,yes,no,one year,no,bank transfer (automatic),47.85,1190.5,0
6685-GBWJZ,male,0,yes,no,63,yes,no,dsl,yes,yes,no,yes,yes,no,one year,no,credit card (automatic),70.8,4448.8,0
5016-ETTFF,male,0,no,no,10,no,no phone service,dsl,no,no,yes,no,no,no,month-to-month,no,mailed check,29.5,255.25,1
3866-MDTUB,female,0,no,no,2,yes,no,dsl,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,70.75,146.9,1
2195-VVRJF,male,1,yes,no,18,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,credit card (automatic),59.1,1011.05,0
3913-RDSJZ,female,0,yes,no,64,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.55,1714.95,0
8058-JMEQO,female,1,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.45,762.5,1
4203-QGNZA,female,0,no,yes,28,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.25,535.35,0
5043-TRZWM,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,75.55,75.55,0
0697-ZMSWS,male,0,no,no,4,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,85.65,338.9,1
7657-DYEPJ,male,1,no,no,38,yes,no,dsl,no,yes,yes,yes,yes,no,one year,yes,credit card (automatic),70.15,2497.35,1
9494-BDNNC,male,0,yes,no,66,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,no,electronic check,95.3,6273.4,0
1640-PLFMP,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.25,70.25,0
5366-OBVMR,female,0,yes,no,18,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,50.3,908.75,0
8276-MQBYC,male,1,no,no,51,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,97.8,4913.3,1
7593-XFKDI,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,46.3,46.3,1
4573-JKNAE,male,0,no,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.35,212.3,0
0337-CNPZE,female,0,no,no,41,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.3,4443.45,1
9817-APLHW,male,0,no,no,12,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,25.0,316.2,0
8380-MQINP,female,0,yes,yes,55,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.3,1079.05,0
0840-DFEZH,female,0,no,no,7,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.35,564.65,0
1513-XNPPH,female,0,no,no,12,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,89.4,1095.65,1
8690-ZVLCL,female,0,yes,yes,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),88.0,6161.9,0
6015-VVHHE,female,1,no,no,5,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),83.15,446.05,1
1125-SNVCK,female,1,no,no,49,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,43.8,2106.05,0
0384-LPITE,male,0,no,no,40,no,no phone service,dsl,yes,yes,yes,no,yes,yes,one year,no,credit card (automatic),62.05,2511.55,0
4616-EWBNJ,female,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.1,318.6,0
6347-DCUIK,male,0,no,no,10,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.15,811.8,1
1335-HQMKX,female,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,101.35,7323.15,0
2545-EBUPK,female,1,no,no,2,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.05,186.05,0
6923-AQONU,male,0,yes,yes,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.9,454.0,0
2172-EJXVF,female,1,no,no,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,105.9,7521.95,0
0897-FEGMU,female,0,yes,no,11,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,99.5,1056.95,1
7663-RGWBC,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.15,44.15,1
1120-BMWUB,female,0,no,no,16,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,mailed check,53.9,834.15,1
9124-LHCJQ,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,mailed check,85.45,85.45,1
4536-PLEQY,male,0,yes,no,12,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),85.05,999.8,0
7029-IJEJK,female,0,no,no,54,no,no phone service,dsl,yes,no,no,yes,no,yes,one year,no,bank transfer (automatic),44.1,2369.7,0
8871-JLMHM,female,0,yes,no,68,yes,yes,fiber optic,no,yes,yes,yes,no,no,two year,no,credit card (automatic),90.2,6297.65,0
2235-ZGKPT,female,0,yes,yes,4,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,50.85,239.55,1
3891-PUQOD,female,0,no,yes,1,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,no,electronic check,59.2,59.2,1
5447-VYTKW,male,0,no,no,27,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,53.45,1461.45,0
3623-FQBOX,male,0,no,no,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.95,416.4,0
0689-NKYLF,male,0,no,no,13,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,83.2,1060.6,1
8659-HDIYE,female,1,no,no,64,yes,yes,dsl,no,yes,yes,yes,no,yes,month-to-month,no,credit card (automatic),74.65,4869.35,0
3658-KIBGF,female,0,no,no,1,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,electronic check,54.9,54.9,1
3474-BAFSJ,male,0,yes,no,57,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),57.5,3265.95,0
5519-YLDGW,female,0,yes,no,21,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,103.9,2254.2,1
3865-ZFZIB,male,0,no,no,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.65,358.15,0
1855-AGAWH,male,0,yes,no,31,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,93.8,2939.8,0
7109-CQYUZ,male,0,no,no,52,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,89.25,4652.4,0
1370-GGAWX,female,0,no,no,46,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,94.15,4408.45,0
4680-KUTAJ,female,1,no,no,11,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,55.6,580.8,0
5307-UVGNB,female,0,yes,yes,53,no,no phone service,dsl,yes,yes,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),48.7,2495.2,0
4946-EDSEW,female,0,yes,yes,11,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.25,180.3,1
2883-ILGWO,male,1,no,no,57,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,bank transfer (automatic),104.9,5913.95,0
2516-VQRRV,female,1,no,no,2,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,75.45,158.4,1
7580-UGXNC,female,1,no,no,2,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,54.85,104.2,1
3642-BYHDO,female,0,yes,yes,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.9,1389.35,0
9629-NHXFW,female,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.4,19.4,0
2696-RZVZW,male,0,yes,no,68,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.05,1629.2,0
5766-FTRTS,male,0,yes,no,72,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,84.45,6033.1,0
0396-HUJBP,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.3,44.4,0
5178-LMXOP,male,1,yes,no,1,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.1,95.1,1
8879-ZKJOF,female,0,no,no,41,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,bank transfer (automatic),79.85,3320.75,0
6285-FTQBF,male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.55,1867.7,0
8185-UPYBR,male,0,yes,no,6,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.5,438.0,1
4585-HETAI,female,0,yes,yes,4,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,73.75,325.45,1
7526-BEZQB,male,0,no,no,12,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.05,1148.1,1
1474-JUWSM,female,0,yes,no,58,yes,yes,dsl,yes,no,no,yes,no,yes,one year,yes,electronic check,68.4,3972.25,0
3530-CRZSB,female,0,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.65,155.9,0
8498-XXGWA,female,0,yes,no,65,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,yes,mailed check,55.15,3673.15,0
9617-INGJY,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.6,70.6,0
0621-TSSMU,male,0,yes,no,56,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.95,1126.75,0
7234-KMNRQ,male,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.0,73.45,0
7636-PEPNS,female,0,yes,yes,58,yes,no,dsl,no,no,no,no,no,no,one year,yes,mailed check,44.1,2413.05,0
4683-WYDOU,male,0,yes,no,62,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),107.6,6912.7,0
9052-DHNKM,male,0,no,no,26,yes,yes,dsl,yes,yes,no,no,no,no,one year,no,electronic check,61.55,1581.95,0
6794-HKIAJ,male,0,no,no,62,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),90.7,5586.45,0
5578-NKCXI,female,0,yes,yes,58,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,no,credit card (automatic),99.25,5846.65,0
1642-HMARX,female,0,yes,no,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,91.7,6424.7,0
3096-WPXBT,female,0,yes,yes,61,yes,yes,fiber optic,yes,yes,yes,no,no,yes,one year,yes,credit card (automatic),100.7,6018.65,0
8434-PNQZX,female,0,no,no,42,yes,yes,dsl,no,no,yes,yes,yes,yes,two year,yes,credit card (automatic),78.45,3373.4,0
5950-AAAGJ,male,0,no,no,18,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,no,bank transfer (automatic),84.3,1537.9,0
4299-OPXEJ,female,0,no,no,56,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),19.55,1080.55,0
4951-UKAAQ,female,0,no,no,4,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,88.95,355.2,1
9618-LFJRU,female,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.45,82.85,0
6693-DJWTY,female,0,no,yes,35,yes,no,dsl,yes,yes,no,no,no,no,one year,no,credit card (automatic),55.6,2016.45,0
0744-GKNGE,female,0,yes,yes,64,yes,yes,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),86.8,5327.25,0
6447-EGDIV,female,0,no,no,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.95,683.25,0
1167-OYZJF,female,1,yes,no,67,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),20.05,1263.05,0
2108-YKQTY,female,0,no,no,4,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),50.7,151.3,1
4806-DXQCE,female,1,yes,no,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,113.65,7714.65,0
4918-QLLIW,male,0,no,no,3,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,credit card (automatic),53.4,188.7,1
7056-IMHCC,male,1,yes,no,53,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.9,5549.4,1
4854-SSLTN,male,0,yes,yes,2,yes,no,dsl,yes,yes,no,yes,no,no,two year,no,mailed check,59.5,130.5,0
5294-DMSFH,female,0,yes,yes,29,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,credit card (automatic),87.8,2621.75,0
4837-PZTIC,female,0,no,no,47,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,41.9,1875.25,0
1625-JAIIY,female,0,yes,yes,68,yes,yes,fiber optic,no,no,no,no,yes,no,one year,yes,electronic check,83.0,5685.8,1
0603-OLQDC,male,0,no,yes,12,yes,no,dsl,yes,no,no,no,yes,yes,month-to-month,yes,mailed check,69.85,837.5,0
3272-VUHPV,female,0,yes,yes,8,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,no,bank transfer (automatic),56.3,401.5,0
4176-FXYBO,male,0,yes,no,54,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,no,electronic check,109.55,6118.95,0
1063-DHQJF,male,0,yes,yes,69,yes,no,fiber optic,no,yes,no,yes,yes,no,two year,yes,mailed check,92.15,6480.9,0
8663-UPDGF,female,0,no,no,26,yes,yes,dsl,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),69.5,1800.05,0
6719-FGEDO,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,no,no,two year,yes,bank transfer (automatic),97.0,7104.2,0
1837-YQUCE,female,0,no,no,70,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),58.35,4214.25,0
2947-DOMLJ,male,0,no,yes,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,50.6,50.6,1
4112-LUEIZ,male,0,no,no,10,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.5,863.1,1
0369-ZGOVK,female,0,yes,yes,28,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),70.4,1992.2,0
4510-HIMLV,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.8,69.8,1
9919-KNPOO,female,0,yes,no,21,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.3,1948.35,0
8749-JMNKX,male,1,yes,no,51,yes,yes,fiber optic,yes,no,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),93.8,4750.95,1
